,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_win,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_win,year_basho,month_basho,day_basho,id,rank,rikishi,height_cm,weight_kg,prev_rank,prev_w,prev_l
0,4122.0,8,139,0.0,4131.0,7,246,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
1,4131.0,7,246,1.0,4122.0,8,139,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
2,1348.0,6,90,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
3,4124.0,5,199,1.0,1348.0,6,90,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
4,1334.0,3,276,1.0,4118.0,4,7,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
5,4118.0,4,7,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
6,1345.0,2,228,0.0,4100.0,1,238,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
7,4100.0,1,238,1.0,1345.0,2,228,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
8,1352.0,34,205,0.0,4132.0,0,271,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
9,4132.0,0,271,1.0,1352.0,34,205,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
10,4050.0,33,210,0.0,4117.0,32,24,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
11,4117.0,32,24,1.0,4050.0,33,210,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
12,1378.0,31,81,0.0,4133.0,30,190,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
13,4133.0,30,190,1.0,1378.0,31,81,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
14,1338.0,29,181,1.0,4077.0,28,61,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
15,4077.0,28,61,0.0,1338.0,29,181,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
16,1375.0,27,149,0.0,4102.0,24,10,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
17,4102.0,24,10,1.0,1375.0,27,149,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
18,1369.0,21,255,1.0,4107.0,23,96,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
19,4107.0,23,96,0.0,1369.0,21,255,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
20,4099.0,19,112,0.0,4126.0,20,188,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
21,4126.0,20,188,1.0,4099.0,19,112,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
22,4100.0,1,238,1.0,4103.0,9,26,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
23,4103.0,9,26,0.0,4100.0,1,238,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
24,4050.0,33,210,0.0,4131.0,7,246,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
25,4131.0,7,246,1.0,4050.0,33,210,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
26,1352.0,34,205,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
27,4124.0,5,199,1.0,1352.0,34,205,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
28,1348.0,6,90,1.0,1378.0,31,81,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
29,1378.0,31,81,0.0,1348.0,6,90,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
30,1345.0,2,228,1.0,4133.0,30,190,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
31,4133.0,30,190,0.0,1345.0,2,228,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
32,1375.0,27,149,1.0,4118.0,4,7,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
33,4118.0,4,7,0.0,1375.0,27,149,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
34,1334.0,3,276,1.0,4077.0,28,61,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
35,4077.0,28,61,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
36,4094.0,26,174,0.0,4132.0,0,271,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
37,4132.0,0,271,1.0,4094.0,26,174,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
38,1369.0,21,255,1.0,4117.0,32,24,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
39,4117.0,32,24,0.0,1369.0,21,255,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
40,1338.0,29,181,1.0,4126.0,20,188,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
41,4126.0,20,188,0.0,1338.0,29,181,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
42,1345.0,2,228,1.0,4103.0,9,26,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
43,4103.0,9,26,0.0,1345.0,2,228,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
44,1352.0,34,205,1.0,4100.0,1,238,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
45,4100.0,1,238,0.0,1352.0,34,205,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
46,1348.0,6,90,0.0,4050.0,33,210,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
47,4050.0,33,210,1.0,1348.0,6,90,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
48,1334.0,3,276,1.0,4117.0,32,24,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
49,4117.0,32,24,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
50,1378.0,31,81,1.0,4122.0,8,139,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
51,4122.0,8,139,0.0,1378.0,31,81,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
52,4124.0,5,199,0.0,4133.0,30,190,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
53,4133.0,30,190,1.0,4124.0,5,199,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
54,4077.0,28,61,0.0,4118.0,4,7,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
55,4118.0,4,7,1.0,4077.0,28,61,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
56,1353.0,25,44,1.0,4132.0,0,271,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
57,4132.0,0,271,0.0,1353.0,25,44,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
58,1338.0,29,181,0.0,1374.0,18,138,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
59,1374.0,18,138,1.0,1338.0,29,181,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
60,1375.0,27,149,1.0,4078.0,17,176,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
61,4078.0,17,176,0.0,1375.0,27,149,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
62,4103.0,9,26,1.0,4122.0,8,139,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
63,4122.0,8,139,0.0,4103.0,9,26,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
64,1334.0,3,276,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
65,4124.0,5,199,1.0,1334.0,3,276,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
66,1378.0,31,81,1.0,4118.0,4,7,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
67,4118.0,4,7,0.0,1378.0,31,81,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
68,1338.0,29,181,1.0,4100.0,1,238,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
69,4100.0,1,238,0.0,1338.0,29,181,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
70,1348.0,6,90,1.0,4133.0,30,190,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
71,4133.0,30,190,0.0,1348.0,6,90,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
72,1345.0,2,228,0.0,1375.0,27,149,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
73,1375.0,27,149,1.0,1345.0,2,228,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
74,4077.0,28,61,0.0,4131.0,7,246,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
75,4131.0,7,246,1.0,4077.0,28,61,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
76,1353.0,25,44,0.0,4050.0,33,210,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
77,4050.0,33,210,1.0,1353.0,25,44,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
78,1352.0,34,205,0.0,4099.0,19,112,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
79,4099.0,19,112,1.0,1352.0,34,205,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
80,1374.0,18,138,0.0,4117.0,32,24,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
81,4117.0,32,24,1.0,1374.0,18,138,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
82,1345.0,2,228,1.0,4118.0,4,7,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
83,4118.0,4,7,0.0,1345.0,2,228,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
84,4050.0,33,210,1.0,4122.0,8,139,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
85,4122.0,8,139,0.0,4050.0,33,210,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
86,1348.0,6,90,1.0,4117.0,32,24,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
87,4117.0,32,24,0.0,1348.0,6,90,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
88,1378.0,31,81,1.0,4100.0,1,238,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
89,4100.0,1,238,0.0,1378.0,31,81,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
90,1338.0,29,181,1.0,4131.0,7,246,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
91,4131.0,7,246,0.0,1338.0,29,181,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
92,1375.0,27,149,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
93,4124.0,5,199,1.0,1375.0,27,149,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
94,1334.0,3,276,0.0,1353.0,25,44,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
95,1353.0,25,44,1.0,1334.0,3,276,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
96,1352.0,34,205,0.0,4102.0,24,10,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
97,4102.0,24,10,1.0,1352.0,34,205,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
98,4126.0,20,188,1.0,4133.0,30,190,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
99,4133.0,30,190,0.0,4126.0,20,188,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
100,4077.0,28,61,0.0,4078.0,17,176,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
101,4078.0,17,176,1.0,4077.0,28,61,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
102,1334.0,3,276,1.0,4100.0,1,238,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
103,4100.0,1,238,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
104,1345.0,2,228,0.0,4050.0,33,210,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
105,4050.0,33,210,1.0,1345.0,2,228,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
106,1352.0,34,205,1.0,4103.0,9,26,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
107,4103.0,9,26,0.0,1352.0,34,205,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
108,1378.0,31,81,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
109,4124.0,5,199,1.0,1378.0,31,81,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
110,4117.0,32,24,0.0,4118.0,4,7,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
111,4118.0,4,7,1.0,4117.0,32,24,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
112,4131.0,7,246,0.0,4133.0,30,190,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
113,4133.0,30,190,1.0,4131.0,7,246,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
114,1338.0,29,181,1.0,1375.0,27,149,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
115,1375.0,27,149,0.0,1338.0,29,181,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
116,1348.0,6,90,0.0,4077.0,28,61,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
117,4077.0,28,61,1.0,1348.0,6,90,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
118,1353.0,25,44,0.0,1374.0,18,138,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
119,1374.0,18,138,1.0,1353.0,25,44,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
120,4118.0,4,7,1.0,4131.0,7,246,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
121,4131.0,7,246,0.0,4118.0,4,7,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
122,1345.0,2,228,1.0,4124.0,5,199,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
123,4124.0,5,199,0.0,1345.0,2,228,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
124,4103.0,9,26,0.0,4117.0,32,24,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
125,4117.0,32,24,1.0,4103.0,9,26,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
126,1334.0,3,276,1.0,1378.0,31,81,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
127,1378.0,31,81,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
128,4100.0,1,238,0.0,4133.0,30,190,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
129,4133.0,30,190,1.0,4100.0,1,238,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
130,4077.0,28,61,1.0,4122.0,8,139,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
131,4122.0,8,139,0.0,4077.0,28,61,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
132,1348.0,6,90,0.0,1375.0,27,149,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
133,1375.0,27,149,1.0,1348.0,6,90,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
134,1352.0,34,205,0.0,4107.0,23,96,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
135,4107.0,23,96,1.0,1352.0,34,205,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
136,4050.0,33,210,1.0,4126.0,20,188,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
137,4126.0,20,188,0.0,4050.0,33,210,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
138,1338.0,29,181,1.0,4099.0,19,112,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
139,4099.0,19,112,0.0,1338.0,29,181,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
140,4124.0,5,199,1.0,4131.0,7,246,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
141,4131.0,7,246,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
142,1378.0,31,81,0.0,4103.0,9,26,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
143,4103.0,9,26,1.0,1378.0,31,81,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
144,1345.0,2,228,1.0,4117.0,32,24,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
145,4117.0,32,24,0.0,1345.0,2,228,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
146,1334.0,3,276,1.0,1338.0,29,181,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
147,1338.0,29,181,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
148,4118.0,4,7,0.0,4133.0,30,190,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
149,4133.0,30,190,1.0,4118.0,4,7,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
150,1352.0,34,205,1.0,4077.0,28,61,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
151,4077.0,28,61,0.0,1352.0,34,205,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
152,1353.0,25,44,0.0,4100.0,1,238,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
153,4100.0,1,238,1.0,1353.0,25,44,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
154,4050.0,33,210,1.0,4099.0,19,112,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
155,4099.0,19,112,0.0,4050.0,33,210,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
156,4078.0,17,176,0.0,4107.0,23,96,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
157,4107.0,23,96,1.0,4078.0,17,176,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
158,4118.0,4,7,1.0,4122.0,8,139,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
159,4122.0,8,139,0.0,4118.0,4,7,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
160,1345.0,2,228,1.0,1348.0,6,90,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
161,1348.0,6,90,0.0,1345.0,2,228,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
162,4050.0,33,210,0.0,4124.0,5,199,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
163,4124.0,5,199,1.0,4050.0,33,210,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
164,1378.0,31,81,1.0,4131.0,7,246,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
165,4131.0,7,246,0.0,1378.0,31,81,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
166,1352.0,34,205,1.0,4133.0,30,190,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
167,4133.0,30,190,0.0,1352.0,34,205,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
168,4077.0,28,61,1.0,4103.0,9,26,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
169,4103.0,9,26,0.0,4077.0,28,61,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
170,1334.0,3,276,1.0,1375.0,27,149,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
171,1375.0,27,149,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
172,4102.0,24,10,0.0,4117.0,32,24,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
173,4117.0,32,24,1.0,4102.0,24,10,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
174,4100.0,1,238,1.0,4107.0,23,96,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
175,4107.0,23,96,0.0,4100.0,1,238,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
176,1353.0,25,44,1.0,1369.0,21,255,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
177,1369.0,21,255,0.0,1353.0,25,44,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
178,4103.0,9,26,0.0,4131.0,7,246,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
179,4131.0,7,246,1.0,4103.0,9,26,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
180,1334.0,3,276,1.0,1348.0,6,90,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
181,1348.0,6,90,0.0,1334.0,3,276,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
182,4100.0,1,238,1.0,4118.0,4,7,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
183,4118.0,4,7,0.0,4100.0,1,238,1.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
184,1352.0,34,205,1.0,1378.0,31,81,0.0,1970,1,1,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0,125368.0
